personid,age,female,nprior,treatment,npurchase,total
16534,36,1,1,50,0,0
16535,40,0,0,50,3,159.4401741
16536,22,1,0,15,7,468.9077072
16537,35,0,1,15,2,138.9634552
16538,27,1,2,30,0,0
16539,22,1,2,30,3,196.5688248
16540,31,0,0,0,0,0
16541,28,0,4,15,0,0
16542,23,0,1,15,1,66.38333893
16543,34,1,3,0,0,0
16544,28,0,2,0,0,0
16545,26,0,1,50,2,127.7180138
16546,32,1,4,30,0,0
16547,38,1,1,30,0,0
16548,32,1,0,50,1,68.6866684
16549,41,0,2,30,1,64.85484314
16550,28,1,0,15,0,0
16551,34,1,1,0,0,0
16552,32,1,3,50,0,0
16553,37,0,0,0,0,0
16554,40,1,2,15,0,0
16555,36,1,1,50,8,491.9293137
16556,36,1,1,15,0,0
16557,33,1,2,0,0,0
16558,30,1,2,30,0,0
16559,30,0,2,0,0,0
16560,38,1,2,50,0,0
16561,27,1,1,0,0,0
16562,28,1,0,30,2,133.9028625
16563,37,0,0,0,0,0
16564,36,1,0,0,1,68.72085571
16565,31,1,2,0,1,52.82372284
16566,39,0,3,0,0,0
16567,41,1,1,30,1,51.58404541
16568,28,1,1,0,0,0
16569,35,0,1,0,0,0
16570,23,1,1,50,3,176.2741699
16571,28,1,0,15,3,168.6753731
16572,24,1,0,30,1,64.51261139
16573,25,1,1,30,2,128.805542
16574,37,0,2,15,1,59.96234131
16575,35,1,1,30,0,0
16576,31,0,1,30,2,114.6153336
16577,39,0,0,0,0,0
16578,29,1,1,0,1,59.14690399
16579,28,1,0,50,5,316.209137
16580,34,0,0,50,2,114.9001961
16581,47,0,3,30,1,65.39020538
16582,31,1,1,30,1,55.49602509
16583,32,0,1,50,4,260.0558395
16584,32,0,1,15,0,0
16585,33,1,2,0,0,0
16586,24,0,1,30,0,0
16587,37,0,1,15,2,112.0006561
16588,29,1,1,30,0,0
16589,35,0,0,30,1,69.38604736
16590,33,0,4,30,0,0
16591,34,1,2,15,0,0
16592,39,1,1,0,2,137.4417114
16593,41,0,0,30,2,112.7738457
16594,30,1,0,0,1,65.02071381
16595,30,1,2,15,2,123.2169189
16596,35,1,1,15,0,0
16597,35,0,1,0,3,169.8178291
16598,26,1,1,30,0,0
16599,27,1,1,0,0,0
16600,27,1,1,15,0,0
16601,20,1,4,15,3,170.6611595
16602,34,0,2,15,0,0
16603,34,1,1,15,1,52.0848999
16604,22,1,0,0,0,0
16605,37,1,1,30,1,59.84246445
16606,33,1,0,15,0,0
16607,26,1,0,50,0,0
16608,25,1,0,50,2,114.0407028
16609,31,0,2,0,0,0
16610,39,0,1,50,7,446.1432533
16611,31,1,1,50,2,117.6126328
16612,25,1,0,15,0,0
16613,30,1,2,0,2,111.0962105
16614,44,0,0,15,1,52.6505394
16615,27,1,2,15,0,0
16616,29,1,0,15,0,0
16617,40,1,0,15,1,53.67937469
16618,39,1,0,0,0,0
16619,31,0,1,30,0,0
16620,30,1,2,50,3,181.8767891
16621,39,0,3,50,0,0
16622,34,1,2,30,1,53.5790596
16623,38,1,1,30,0,0
16624,34,0,2,0,2,139.0014648
16625,31,0,0,30,3,206.1625671
16626,34,0,2,15,3,200.3324051
16627,34,0,1,15,0,0
16628,37,1,2,0,1,51.58794403
16629,28,1,0,15,1,51.35285568
16630,38,1,0,30,0,0
16631,33,1,1,30,0,0
16632,31,0,2,15,0,0
16633,31,0,2,30,1,51.02873993
16634,26,0,3,0,0,0
16635,44,1,2,0,0,0
16636,25,1,3,0,0,0
16637,22,0,5,30,2,118.933857
16638,34,1,5,15,0,0
16639,33,0,2,30,1,56.21730042
16640,30,1,0,50,0,0
16641,33,0,2,0,0,0
16642,30,1,0,0,1,65.78069305
16643,40,0,0,0,1,69.06432343
16644,30,0,0,50,9,566.7357445
16645,33,1,0,50,2,129.7358093
16646,38,1,2,30,0,0
16647,37,1,0,30,0,0
16648,30,0,0,30,1,54.19773865
16649,31,1,1,0,0,0
16650,29,0,2,50,3,193.2816849
16651,27,0,2,30,0,0
16652,30,1,1,50,1,64.63860321
16653,38,0,1,30,1,52.08516312
16654,29,1,1,0,0,0
16655,32,0,2,50,0,0
16656,38,1,2,0,0,0
16657,34,1,1,30,0,0
16658,33,0,2,0,1,67.51143646
16659,31,0,2,15,0,0
16660,33,0,1,15,0,0
16661,31,0,1,0,3,173.5563736
16662,26,0,1,50,2,118.2934608
16663,39,1,3,0,0,0
16664,36,0,1,0,1,55.54686737
16665,35,0,1,15,0,0
16666,38,1,3,50,2,134.6845551
16667,32,1,1,30,1,61.48937607
16668,32,1,2,30,4,265.187664
16669,28,1,2,50,4,238.4927521
16670,38,1,1,0,0,0
16671,42,1,0,30,1,67.34227753
16672,28,0,2,50,0,0
16673,32,1,3,0,1,53.83736801
16674,31,0,0,15,0,0
16675,24,0,3,0,0,0
16676,40,0,2,30,0,0
16677,38,1,1,15,0,0
16678,33,0,1,0,0,0
16679,34,0,1,0,1,58.44794846
16680,44,1,0,0,0,0
16681,32,1,2,0,1,54.74547195
16682,27,1,4,15,0,0
16683,35,1,0,30,1,60.39693451
16684,31,1,3,15,0,0
16685,28,0,1,30,0,0
16686,32,0,2,0,0,0
16687,30,0,1,50,1,59.96234131
16688,39,0,0,30,2,125.5366821
16689,33,0,0,0,0,0
16690,30,0,1,15,0,0
16691,28,0,1,15,1,58.68217087
16692,31,0,1,15,1,56.92396545
16693,30,0,2,50,0,0
16694,34,1,3,30,1,52.12167358
16695,32,1,2,0,0,0
16696,42,0,3,30,3,195.6945114
16697,32,1,2,15,0,0
16698,31,0,0,30,0,0
16699,20,1,0,0,0,0
16700,32,1,2,15,0,0
16701,26,1,1,15,0,0
16702,27,1,1,15,2,122.6044083
16703,31,0,3,15,0,0
16704,36,0,2,30,2,125.5366821
16705,30,1,0,50,5,301.1353836
16706,47,0,1,50,1,61.07551956
16707,23,1,3,15,0,0
16708,29,1,3,0,0,0
16709,32,0,0,50,3,169.7405701
16710,36,1,3,30,1,54.89404678
16711,35,0,4,30,0,0
16712,37,1,2,0,1,57.30766678
16713,31,1,1,50,1,57.30766678
16714,32,1,0,50,3,184.8482552
16715,36,0,0,50,0,0
16716,34,0,3,15,0,0
16717,31,0,1,30,0,0
16718,35,1,1,0,4,244.802536
16719,36,0,2,30,0,0
16720,34,0,0,15,4,219.3474731
16721,31,0,3,0,1,56.92396545
16722,31,1,1,30,2,123.0825729
16723,32,0,3,0,0,0
16724,30,0,0,15,1,63.62220383
16725,37,0,0,0,2,117.776989
16726,29,1,2,15,0,0
16727,30,1,1,15,0,0
16728,35,1,1,50,4,271.5665665
16729,38,0,2,0,0,0
16730,31,1,1,50,8,518.4877396
16731,26,0,3,15,1,50.42223358
16732,33,0,0,15,0,0
16733,35,0,5,30,0,0
16734,39,0,2,0,0,0
16735,39,1,0,15,0,0
16736,31,0,0,50,0,0
16737,33,1,0,50,4,271.0846519
16738,35,1,1,0,2,111.5008621
16739,32,1,0,50,3,194.2997971
16740,31,0,0,50,4,255.9225731
16741,43,0,0,30,1,68.19689941
16742,34,0,3,30,2,113.1603775
16743,35,0,0,30,0,0
16744,35,1,3,50,3,208.7183151
16745,31,0,1,30,0,0
16746,33,1,2,15,0,0
16747,25,0,2,50,2,121.5856094
16748,31,0,0,50,2,137.0532684
16749,34,0,2,0,1,70.00265503
16750,29,0,0,50,1,66.1785965
16751,35,1,2,0,0,0
16752,28,1,2,50,1,68.72085571
16753,41,1,2,15,1,56.98500443
16754,39,1,2,50,7,436.3331451
16755,27,0,1,0,1,56.50981522
16756,34,1,0,15,3,206.0599976
16757,26,1,1,30,0,0
16758,30,0,2,50,2,123.5372391
16759,35,1,2,0,0,0
16760,37,1,0,0,0,0
16761,29,1,1,15,0,0
16762,32,0,1,0,0,0
16763,37,1,5,0,3,184.3005066
16764,34,1,1,15,0,0
16765,31,0,1,30,3,171.1632957
16766,31,0,0,0,2,102.0574799
16767,36,0,2,50,0,0
16768,38,1,1,50,2,110.5613022
16769,34,1,2,15,0,0
16770,34,1,1,0,0,0
16771,34,0,0,30,4,247.3752098
16772,32,1,1,15,2,108.0674286
16773,34,1,2,30,0,0
16774,39,0,3,15,0,0
16775,32,1,2,15,1,55.49602509
16776,24,1,0,0,0,0
16777,36,0,5,30,1,63.88101196
16778,27,0,1,50,0,0
16779,34,1,0,50,6,340.7351761
16780,26,1,1,15,0,0
16781,29,0,1,30,0,0
16782,34,1,2,15,0,0
16783,37,1,1,30,0,0
16784,37,1,3,50,2,136.499115
16785,29,0,2,30,5,294.2904243
16786,36,0,0,50,2,114.4963264
16787,29,1,1,50,3,199.0497589
16788,20,0,3,50,0,0
16789,30,1,2,50,0,0
16790,33,1,2,0,0,0
16791,36,0,0,50,2,117.6577148
16792,26,1,4,30,2,119.6217728
16793,30,1,1,30,0,0
16794,33,0,3,50,3,178.1727104
16795,31,0,0,15,3,184.0284004
16796,35,0,0,0,2,106.8626099
16797,27,0,2,50,1,52.31265259
16798,28,0,2,50,0,0
16799,41,1,1,0,0,0
16800,28,0,1,30,0,0
16801,28,1,1,30,2,114.4665718
16802,43,0,2,0,0,0
16803,27,0,3,50,1,65.1122818
16804,35,0,1,15,0,0
16805,34,1,0,0,1,52.65883255
16806,27,1,0,0,0,0
16807,35,1,0,50,0,0
16808,25,0,0,0,0,0
16809,27,0,0,50,1,56.23439407
16810,31,0,3,30,0,0
16811,41,1,0,15,1,59.79504776
16812,27,1,0,30,0,0
16813,33,1,1,30,4,256.2167282
16814,32,0,1,0,0,0
16815,32,0,2,30,1,60.68818665
16816,33,0,1,0,0,0
16817,30,0,3,0,1,65.31349182
16818,32,0,1,30,0,0
16819,41,0,0,0,0,0
16820,41,0,1,15,1,62.31410599
16821,28,1,0,30,1,68.64067841
16822,32,1,3,30,0,0
16823,29,0,3,50,0,0
16824,36,0,0,50,0,0
16825,33,1,0,15,2,109.9554443
16826,29,1,3,0,1,53.13364792
16827,33,0,1,50,4,245.9575043
16828,41,1,0,15,0,0
16829,29,0,3,0,4,244.8579292
16830,36,1,3,15,3,168.9000359
16831,37,0,2,15,0,0
16832,38,1,1,30,0,0
16833,41,1,2,50,1,66.60591125
16834,30,1,1,50,0,0
16835,28,1,2,15,0,0
16836,31,0,1,30,1,54.60015869
16837,40,0,3,15,1,61.08583832
16838,40,1,3,50,0,0
16839,29,1,2,50,1,59.14690399
16840,36,0,0,0,0,0
16841,28,0,2,50,0,0
16842,35,1,2,30,0,0
16843,36,1,1,30,0,0
16844,40,1,1,30,1,63.43783188
16845,26,1,3,15,0,0
16846,43,0,4,50,1,60.68818665
16847,29,0,1,30,1,61.34805298
16848,38,0,0,50,0,0
16849,31,0,1,0,0,0
16850,35,0,3,50,2,117.0478516
16851,43,1,1,50,2,111.9340057
16852,32,0,1,50,0,0
16853,40,1,2,50,0,0
16854,20,0,3,30,3,167.251297
16855,34,0,0,0,4,253.7513275
16856,30,0,0,15,0,0
16857,39,1,2,0,2,122.1510391
16858,40,0,4,15,1,56.50981522
16859,46,1,0,15,1,68.19689941
16860,31,1,0,50,4,225.3713226
16861,28,1,1,30,0,0
16862,19,0,1,30,0,0
16863,39,0,3,30,0,0
16864,35,0,1,30,1,62.27304077
16865,26,0,1,30,0,0
16866,28,1,0,50,0,0
16867,40,1,1,30,2,137.2813568
16868,39,1,0,0,1,62.11251068
16869,27,1,2,15,0,0
16870,30,0,0,0,0,0
16871,27,1,2,30,1,57.36653519
16872,26,0,1,30,2,124.4956741
16873,30,1,0,30,1,51.02873993
16874,26,1,2,30,2,122.9787521
16875,34,0,1,50,2,132.357193
16876,31,1,2,15,4,246.8427582
16877,31,1,1,50,0,0
16878,34,1,2,30,1,52.82372284
16879,42,1,0,0,0,0
16880,34,0,1,50,1,57.62644196
16881,33,1,2,15,0,0
16882,33,1,1,50,0,0
16883,33,1,1,50,0,0
16884,38,0,1,0,0,0
16885,26,0,3,30,1,56.51965714
16886,32,1,2,30,1,57.62644196
16887,34,1,0,0,4,236.5975189
16888,39,0,0,15,0,0
16889,37,0,2,30,1,67.88269806
16890,31,0,1,0,0,0
16891,30,1,0,0,0,0
16892,31,1,3,50,0,0
16893,37,1,1,15,2,113.9700089
16894,34,0,0,15,1,54.4659462
16895,35,0,1,15,2,116.6577492
16896,36,1,0,15,1,70.00265503
16897,30,0,1,50,4,239.4236717
16898,34,0,1,50,3,206.3176498
16899,25,0,4,0,0,0
16900,33,0,2,15,2,131.1870193
16901,38,1,1,50,1,64.85484314
16902,19,1,2,15,0,0
16903,36,0,1,50,3,209.4555969
16904,27,0,2,15,0,0
16905,36,1,1,50,2,135.7083359
16906,24,1,1,50,0,0
16907,37,0,1,15,0,0
16908,34,1,2,30,4,237.2488708
16909,25,0,1,50,1,66.90257263
16910,35,1,3,0,0,0
16911,31,0,1,15,0,0
16912,29,0,0,30,0,0
16913,41,1,1,50,0,0
16914,23,1,0,15,0,0
16915,32,0,1,0,3,195.9404755
16916,33,1,0,15,1,62.67878723
16917,36,1,1,50,0,0
16918,28,1,2,30,0,0
16919,34,0,1,50,0,0
16920,31,0,2,0,0,0
16921,35,0,2,30,0,0
16922,43,1,1,15,3,181.5070648
16923,32,1,0,0,0,0
16924,27,1,0,50,3,173.0449524
16925,34,0,2,30,0,0
16926,32,1,0,50,4,247.4929085
16927,30,1,2,30,1,57.27015686
16928,37,0,1,50,2,104.1697998
16929,29,0,1,30,0,0
16930,31,0,1,0,1,55.09954453
16931,30,1,1,30,6,374.5084229
16932,38,1,6,30,3,158.8038635
16933,28,1,2,0,0,0
16934,35,0,2,50,0,0
16935,29,1,0,30,0,0
16936,38,1,0,50,3,170.5868149
16937,30,0,1,30,0,0
16938,29,0,4,0,1,64.02207947
16939,23,1,1,50,1,69.58943939
16940,38,0,1,30,5,307.642849
16941,39,0,1,30,0,0
16942,40,1,1,15,1,61.30220413
16943,27,1,2,30,0,0
16944,37,1,3,0,0,0
16945,33,1,0,15,2,106.0024719
16946,20,0,2,15,2,125.8749237
16947,36,0,2,30,1,63.88101196
16948,37,1,2,30,2,118.715107
16949,32,1,3,50,1,68.72085571
16950,37,0,1,15,0,0
16951,28,1,2,50,0,0
16952,33,1,1,15,2,106.8626099
16953,36,1,2,30,1,57.36653519
16954,29,1,2,15,1,60.68818665
16955,26,0,2,15,0,0
16956,32,0,0,30,2,120.7255783
16957,38,1,0,30,1,63.97712326
16958,36,1,2,30,0,0
16959,32,0,0,50,3,178.4865341
16960,31,1,2,15,0,0
16961,24,1,1,15,2,122.6062393
16962,30,1,1,15,0,0
16963,33,0,0,50,0,0
16964,25,1,3,0,0,0
16965,39,0,1,30,0,0
16966,34,0,2,30,1,67.11172485
16967,27,0,0,15,0,0
16968,37,0,0,15,0,0
16969,33,1,3,50,0,0
16970,31,0,2,15,2,105.8692398
16971,33,1,2,15,2,115.4604721
16972,23,1,1,0,0,0
16973,29,1,1,0,0,0
16974,31,1,4,0,2,118.293808
16975,25,1,2,0,0,0
16976,33,1,1,0,0,0
16977,39,0,1,15,0,0
16978,39,0,0,0,0,0
16979,34,0,1,50,0,0
16980,29,1,2,0,1,54.19773865
16981,34,1,3,15,0,0
16982,33,0,1,15,1,51.09114456
16983,24,1,4,50,4,249.0921631
16984,27,1,0,15,0,0
16985,38,0,2,15,0,0
16986,32,0,4,30,0,0
16987,37,0,2,15,1,61.34805298
16988,32,0,1,50,1,56.69115067
16989,31,1,0,50,0,0
16990,27,0,2,0,0,0
16991,36,0,2,30,0,0
16992,38,1,3,0,0,0
16993,30,0,2,30,1,50.42223358
16994,37,1,0,30,0,0
16995,31,1,0,50,2,107.3587494
16996,39,0,1,15,1,61.54128647
16997,27,1,0,30,0,0
16998,30,1,0,0,1,66.60591125
16999,31,1,2,30,1,59.32311249
17000,30,0,0,30,1,52.32733154
17001,34,1,1,30,0,0
17002,29,1,0,0,1,57.27015686
17003,36,0,1,50,3,155.4549751
17004,32,1,1,50,4,265.4035721
17005,40,1,1,30,3,182.5686111
17006,27,1,0,15,1,54.03371429
17007,41,0,2,15,2,130.9423981
17008,33,0,0,50,1,61.48937607
17009,33,1,0,50,3,169.0695534
17010,38,0,1,50,0,0
17011,36,0,1,15,0,0
17012,30,0,0,0,0,0
17013,35,0,0,0,0,0
17014,27,1,1,0,0,0
17015,31,1,2,0,1,68.2495575
17016,24,1,1,0,0,0
17017,29,1,1,30,2,112.4346008
17018,29,0,2,30,0,0
17019,25,1,3,50,2,136.3946991
17020,32,1,2,50,0,0
17021,26,0,1,30,0,0
17022,23,0,2,0,1,66.80722809
17023,39,0,0,30,0,0
17024,31,0,1,30,2,104.6253052
17025,23,1,2,0,0,0
17026,36,1,0,15,0,0
17027,32,1,2,50,0,0
17028,38,0,0,0,0,0
17029,34,1,2,0,0,0
17030,29,0,2,15,1,69.81853485
17031,33,1,0,15,0,0
17032,38,0,0,0,0,0
17033,34,1,1,50,4,240.8736382
17034,37,0,2,0,0,0
17035,28,0,3,15,1,69.38604736
17036,45,1,0,50,0,0
17037,46,1,3,50,1,52.08516312
17038,37,1,0,15,3,174.3427124
17039,33,1,2,50,0,0
17040,31,1,0,50,3,190.1110611
17041,38,0,0,50,0,0
17042,34,1,0,0,1,52.97879791
17043,26,0,1,30,0,0
17044,35,1,2,15,1,50.86933517
17045,28,1,1,15,0,0
17046,40,0,2,50,0,0
17047,40,1,4,50,1,59.32311249
17048,38,1,6,50,0,0
17049,35,0,1,0,0,0
17050,37,1,0,0,3,178.021225
17051,37,0,0,15,3,209.2270508
17052,32,0,1,15,0,0
17053,44,1,1,30,0,0
17054,28,0,1,15,0,0
17055,32,1,0,50,4,234.5631104
17056,35,1,2,30,1,58.89863586
17057,43,1,2,0,3,176.6617317
17058,32,0,0,15,2,110.7994232
17059,34,1,3,30,1,63.61156082
17060,39,0,1,30,0,0
17061,40,0,2,30,0,0
17062,27,0,0,30,1,61.34805298
17063,29,0,0,50,0,0
17064,35,0,0,30,1,55.09954453
17065,39,1,1,0,0,0
17066,28,0,3,0,0,0
17067,40,1,1,0,2,100.5167999
17068,24,0,2,15,0,0
17069,29,0,0,15,0,0
17070,31,0,1,0,0,0
17071,33,1,0,50,0,0
17072,35,0,1,50,1,70.00265503
17073,38,1,3,50,2,128.4799843
17074,35,0,6,30,0,0
17075,32,1,0,0,2,128.805542
17076,33,1,2,50,0,0
17077,30,1,1,15,1,65.39020538
17078,40,0,2,50,0,0
17079,22,0,0,0,0,0
17080,37,0,2,0,2,111.0428925
17081,34,1,5,30,4,265.3911896
17082,29,1,0,0,0,0
17083,29,1,4,0,0,0
17084,30,0,2,50,0,0
17085,30,1,0,15,1,66.1785965
17086,43,0,0,15,0,0
17087,30,0,2,0,5,337.9563103
17088,36,1,2,30,0,0
17089,35,0,1,50,0,0
17090,21,1,1,30,0,0
17091,26,0,1,0,0,0
17092,28,1,1,30,1,51.09114456
17093,34,1,1,50,0,0
17094,30,1,0,0,0,0
17095,31,1,0,0,3,209.2270508
17096,34,0,3,15,0,0
17097,27,1,1,15,4,233.5799179
17098,35,0,1,50,0,0
17099,38,0,0,30,0,0
17100,32,0,0,50,1,51.35285568
17101,41,0,1,50,0,0
17102,25,1,1,50,2,136.3843002
17103,32,0,1,50,0,0
17104,23,1,2,15,0,0
17105,28,1,1,15,2,116.1614227
17106,33,1,0,15,1,53.5790596
17107,34,0,1,15,3,195.4792786
17108,37,1,1,15,1,68.52663422
17109,33,1,0,50,0,0
17110,38,1,0,15,1,60.79280472
17111,26,0,0,0,0,0
17112,28,0,0,50,0,0
17113,30,1,2,50,2,111.3701591
17114,30,1,1,30,2,118.7611885
17115,32,1,1,0,0,0
17116,35,1,0,15,0,0
17117,46,0,3,15,5,299.9720535
17118,30,1,2,30,1,69.74234772
17119,33,1,0,50,4,251.2972107
17120,33,1,0,0,0,0
17121,31,1,0,0,2,111.9340057
17122,29,1,3,15,0,0
17123,34,0,2,50,0,0
17124,35,0,1,15,0,0
17125,41,0,0,15,0,0
17126,32,0,3,50,0,0
17127,40,1,1,50,2,132.7666779
17128,41,0,0,15,0,0
17129,40,0,2,30,0,0
17130,35,0,1,50,2,127.1088829
17131,27,0,2,0,0,0
17132,32,1,1,15,0,0
17133,28,1,2,0,0,0
17134,32,1,0,50,0,0
17135,27,0,1,15,1,64.85484314
17136,41,0,3,50,1,62.27304077
17137,34,0,1,30,2,108.9866142
17138,28,0,2,30,0,0
17139,29,1,0,15,1,63.62220383
17140,37,1,3,15,4,221.8424301
17141,32,0,3,15,0,0
17142,29,1,3,30,3,188.0363617
17143,25,1,0,50,6,376.7968483
17144,38,1,0,15,1,62.76834106
17145,43,0,1,0,0,0
17146,34,1,1,0,0,0
17147,29,1,3,15,3,174.0509186
17148,38,0,1,50,4,227.4170876
17149,35,1,1,30,0,0
17150,33,1,3,0,0,0
17151,35,1,0,0,0,0
17152,35,0,0,30,3,188.3050232
17153,26,1,1,0,0,0
17154,28,1,1,50,4,234.1854286
17155,36,1,0,0,0,0
17156,37,0,1,50,2,139.1288757
17157,36,0,0,50,0,0
17158,27,0,0,50,1,67.88269806
17159,41,1,0,15,0,0
17160,42,1,2,30,4,279.9239807
17161,30,1,1,50,2,132.9696655
17162,37,1,2,15,0,0
17163,34,0,2,15,2,131.1367798
17164,32,1,1,50,0,0
17165,33,1,2,15,1,64.402771
17166,28,1,2,15,0,0
17167,39,1,1,15,1,55.75043106
17168,34,0,1,15,1,51.44002914
17169,25,0,2,50,3,179.3851471
17170,26,0,0,30,0,0
17171,34,1,2,15,5,340.164093
17172,26,0,2,15,0,0
17173,36,1,0,50,3,190.5917053
17174,34,1,1,30,2,119.9373245
17175,23,1,3,30,3,204.3166656
17176,31,1,1,50,5,299.6221466
17177,29,1,1,15,3,162.7824593
17178,35,1,3,30,0,0
17179,32,1,2,50,5,337.7179184
17180,33,0,1,30,6,367.2799301
17181,33,1,2,30,0,0
17182,36,0,1,0,0,0
17183,46,0,2,15,0,0
17184,21,0,0,15,0,0
17185,25,0,2,0,1,54.89404678
17186,36,1,1,50,5,303.6609955
17187,36,1,1,50,2,133.6144562
17188,31,1,1,50,0,0
17189,32,0,3,30,2,137.2813568
17190,32,1,3,15,0,0
17191,29,1,2,15,2,137.4417114
17192,33,1,1,30,0,0
17193,34,0,5,15,0,0
17194,35,0,0,30,2,115.8782806
17195,33,1,3,30,1,67.11172485
17196,27,1,2,30,1,61.57741165
17197,36,1,0,15,0,0
17198,35,0,3,30,0,0
17199,30,1,0,30,0,0
17200,33,1,2,30,0,0
17201,28,1,3,15,2,108.2559357
17202,31,1,1,15,0,0
17203,37,1,1,50,0,0
17204,36,0,2,0,1,54.89404678
17205,31,1,0,30,0,0
17206,28,1,1,15,2,100.9138489
17207,28,1,0,15,0,0
17208,36,0,0,15,2,128.6615067
17209,31,1,0,30,1,56.50981522
17210,32,1,2,50,0,0
17211,35,0,0,50,0,0
17212,34,0,3,30,3,180.7633057
17213,30,1,0,15,0,0
17214,37,0,0,30,0,0
17215,37,0,4,15,2,130.7804108
17216,31,1,2,30,2,130.7804108
17217,39,0,3,0,2,132.9696655
17218,33,0,0,0,0,0
17219,34,1,1,0,1,58.5826149
17220,28,0,0,30,0,0
17221,33,0,1,50,0,0
17222,33,1,1,15,1,59.65428925
17223,26,1,1,30,1,50.84167099
17224,26,0,0,0,0,0
17225,39,1,2,50,1,55.96700287
17226,35,1,2,50,3,172.7982483
17227,31,1,0,50,4,224.9935265
17228,32,0,0,15,1,58.40400314
17229,21,0,3,0,0,0
17230,42,0,3,50,4,247.8907013
17231,37,0,1,50,1,50.09355545
17232,30,0,1,0,1,66.69256592
17233,34,0,1,30,1,53.67937469
17234,30,1,3,15,0,0
17235,35,0,1,30,0,0
17236,22,0,2,15,0,0
17237,39,1,2,15,0,0
17238,43,0,5,30,0,0
17239,34,1,1,15,0,0
17240,28,1,2,50,0,0
17241,41,1,1,50,1,65.39020538
17242,33,0,1,0,4,231.6194458
17243,35,0,1,50,2,118.646225
17244,28,0,0,50,0,0
17245,41,1,2,15,2,119.1774864
17246,37,1,0,50,2,132.3024445
17247,28,0,0,15,0,0
17248,34,1,2,15,0,0
17249,36,0,1,0,2,123.8095322
17250,34,1,2,0,2,115.7182999
17251,33,0,3,50,0,0
17252,31,0,0,0,0,0
17253,33,1,0,15,1,65.788414
17254,38,1,0,50,0,0
17255,38,1,2,0,2,125.5366821
17256,38,1,1,30,0,0
17257,37,1,1,50,0,0
17258,37,0,0,50,1,61.91902924
17259,36,0,2,30,0,0
17260,43,1,1,15,0,0
17261,32,0,1,15,0,0
17262,37,0,1,0,0,0
17263,34,0,3,15,0,0
17264,37,0,3,0,0,0
17265,32,1,0,30,1,64.51261139
17266,32,0,1,30,2,123.8095322
17267,35,1,1,0,0,0
17268,42,1,1,30,0,0
17269,33,1,0,30,0,0
17270,35,0,1,50,3,174.9370346
17271,24,1,1,0,0,0
17272,31,1,1,0,1,57.93914032
17273,31,0,4,30,1,66.9863739
17274,41,1,2,0,0,0
17275,25,0,0,15,2,107.3587494
17276,34,1,2,0,2,134.2121048
17277,22,0,0,0,0,0
17278,38,0,0,50,4,250.2389755
17279,26,0,1,50,1,58.52392578
17280,30,0,3,50,4,268.0977859
17281,42,1,1,30,0,0
17282,34,0,1,0,1,56.21730042
17283,33,0,0,15,0,0
17284,36,0,3,15,3,156.9819946
17285,27,1,2,15,0,0
17286,27,1,1,0,0,0
17287,34,1,0,30,0,0
17288,32,0,0,30,0,0
17289,33,1,0,0,0,0
17290,33,1,0,0,0,0
17291,36,1,0,50,0,0
17292,34,0,2,0,1,52.70846176
17293,19,1,0,15,0,0
17294,34,0,1,30,0,0
17295,42,1,2,0,0,0
17296,34,0,1,0,0,0
17297,34,1,3,15,0,0
17298,35,1,1,30,0,0
17299,26,0,0,30,0,0
17300,31,1,0,50,4,232.8283234
17301,25,1,3,15,2,115.5136642
17302,37,0,2,30,0,0
17303,35,1,1,50,1,54.03371429
17304,38,1,2,15,0,0
17305,36,1,5,0,0,0
17306,35,0,2,50,2,114.9280167
17307,31,1,0,50,0,0
17308,26,1,0,50,0,0
17309,34,0,1,15,0,0
17310,33,1,0,50,1,53.13364792
17311,31,0,0,15,1,54.06032181
17312,35,1,3,30,0,0
17313,29,0,2,30,5,280.2366829
17314,31,0,2,30,1,64.63860321
17315,42,0,1,30,0,0
17316,25,1,2,30,0,0
17317,36,1,0,15,0,0
17318,27,1,4,30,0,0
17319,28,1,1,50,1,63.82751465
17320,34,0,2,50,2,111.5775833
17321,38,0,3,15,0,0
17322,27,0,0,15,0,0
17323,30,1,1,50,3,171.8104706
17324,39,1,2,30,1,69.38604736
17325,22,0,1,50,0,0
17326,32,1,3,15,0,0
17327,35,0,2,15,2,128.805542
17328,22,0,4,30,3,184.7322388
17329,37,0,1,15,0,0
17330,35,1,3,15,1,66.90257263
17331,33,0,2,30,0,0
17332,28,0,1,50,2,117.1652298
17333,28,0,2,50,4,234.2212219
17334,39,1,0,30,0,0
17335,29,0,4,0,0,0
17336,29,1,2,50,3,167.2008057
17337,32,1,1,0,1,50.42223358
17338,37,1,2,15,0,0
17339,24,0,0,15,1,63.60424423
17340,32,1,1,0,0,0
17341,28,0,1,0,1,69.81853485
17342,27,1,1,50,0,0
17343,35,0,0,15,3,187.2248688
17344,34,1,1,15,1,53.5790596
17345,33,0,2,15,5,322.0405159
17346,36,0,0,30,1,54.06032181
17347,36,1,0,30,3,204.592041
17348,29,1,1,15,0,0
17349,35,1,0,50,0,0
17350,31,1,1,50,0,0
17351,35,0,0,30,0,0
17352,29,1,3,0,0,0
17353,34,0,1,50,1,66.60591125
17354,33,0,3,15,5,331.0151253
17355,41,0,1,30,1,60.78654861
17356,36,1,0,30,5,296.8894234
17357,38,0,1,15,1,50.60276031
17358,29,0,4,15,1,60.78654861
17359,28,0,1,0,0,0
